City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
160,kodiak,57.79,-152.4072,0.73,86,100,2.57,US,1707362801
161,udachny,66.4167,112.4,-26.42,75,100,1.21,RU,1707362801
162,turpan,42.9333,89.1667,3.06,41,65,0.41,CN,1707362802
163,cabo san lucas,22.8909,-109.9124,21.95,65,20,4.47,MX,1707362568
164,bemidji,47.4736,-94.8803,6.87,82,75,5.14,US,1707362626
165,zdvinsk,54.7021,78.661,-6.7,90,70,5.51,RU,1707362802
166,albany,42.6001,-73.9662,1.52,67,38,0.72,US,1707362698
167,rongelap,11.1635,166.8941,26.41,75,100,9.32,MH,1707362802
168,la leonesa,-27.0379,-58.7035,29.01,73,49,2.19,AR,1707362803
169,hawaiian paradise park,19.5933,-154.9731,23.35,81,100,2.06,US,1707362803
170,crystal city,28.6775,-99.8281,20.06,56,0,5.66,US,1707362803
171,dunedin,-45.8742,170.5036,19.89,40,29,5.36,NZ,1707362803
172,aykhal,66.0,111.5,-23.95,99,100,1.83,RU,1707362803
173,rikaze,29.25,88.8833,0.5,17,0,1.33,CN,1707362803
174,meadow lakes,61.6247,-149.6011,-0.21,72,0,2.57,US,1707362804
175,imbituba,-28.24,-48.6703,23.67,93,50,1.85,BR,1707362804
176,gadzhiyevo,69.2551,33.3362,-23.78,100,92,3.44,RU,1707362804
177,ulaangom,49.9811,92.0667,-28.72,98,99,0.53,MN,1707362804
178,ube,33.9431,131.2511,9.02,61,75,2.57,JP,1707362795
179,sredniy,52.89,103.5,-16.62,96,95,1.25,RU,1707362804
180,klyuchi,52.2667,79.1667,-7.38,87,11,4.38,RU,1707362805
181,hamilton,39.1834,-84.5333,10.35,53,0,3.6,US,1707362788
182,papao,-17.75,-149.55,28.82,90,100,16.68,PF,1707362805
183,daman,20.4167,72.85,22.7,53,52,4.29,IN,1707362805
184,taoudenni,22.6783,-3.9836,16.89,18,36,4.34,ML,1707362805
185,cockburn town,21.4612,-71.1419,23.11,72,9,7.59,TC,1707362805
